ensure	2249	6.12	1.3649	--	2634	--	--
event	2250	6.12	1.6492	538	1240	1189	--
everyone	2251	6.12	1.2229	205	1731	998	516
face	2252	6.12	1.1718	267	393	774	160
focus	2253	6.12	1.0622	1707	1586	1534	2712
funds	2254	6.12	1.8254	4847	2005	717	--
garlic	2255	6.12	1.6616	4697	--	--	--
investing	2256	6.12	1.5471	--	--	2876	--
keyboard	2257	6.12	1.3944	3188	--	--	--
knows	2258	6.12	0.8953	868	1620	1535	379
leaf	2259	6.12	1.3944	--	4060	--	3634
males	2260	6.12	1.4658	--	3752	--	--
maps	2261	6.12	1.1542	4437	4259	--	--
masters	2262	6.12	1.3346	--	3681	4758	--
networking	2263	6.12	1.2558	1623	--	--	--
nursing	2264	6.12	1.4658	4640	2793	3126	--
patiently	2265	6.12	1.5070	--	--	--	4173
proceeded	2266	6.12	1.3346	--	3607	--	--
proceeding	2267	6.12	1.3944	--	4728	--	--
profession	2268	6.12	1.1183	--	3106	--	--
robot	2269	6.12	1.3192	3494	--	--	3519
snowing	2270	6.12	2.1631	2239	--	--	--
studied	2271	6.12	1.3037	--	1741	3458	--
study	2272	6.12	1.6243	1017	264	771	4835
theme	2273	6.12	1.1718	1526	2749	3197	--
toward	2274	6.12	1.1364	4278	538	793	4074
traditional	2275	6.12	1.6980	4684	1188	1710	--
treasurer	2276	6.12	1.5205	--	--	4404	--
university's	2277	6.12	1.4518	--	--	--	--
v-day	2278	6.12	1.5070	--	--	--	--
very	2279	6.12	1.8913	129	84	166	447
voted	2280	6.12	1.2558	754	--	1964	--
wii	2281	6.12	1.5990	1368	--	--	--
waving	2282	6.11	1.4481	--	--	--	4424
extending	2283	6.10	1.2588	--	4056	--	--
readily	2284	6.10	1.4475	--	2216	--	--
mirrors	2285	6.10	1.3423	--	--	--	4612
nearer	2286	6.10	1.1769	--	4917	--	--
nurses	2287	6.10	1.9175	--	4844	--	--
preserved	2288	6.10	1.4030	--	3119	--	--
senses	2289	6.10	1.4895	--	3885	--	2397
aah	2290	6.10	1.5811	--	--	--	2654
acknowledged	2291	6.10	1.4321	--	4132	2262	--
beers	2292	6.10	2.2246	4358	--	--	--
bentley	2293	6.10	1.6933	--	--	--	4905
brazil	2294	6.10	1.3590	2653	4776	3211	--
cattle	2295	6.10	1.3887	--	2819	--	--
challenging	2296	6.10	1.5419	--	--	--	--
check	2297	6.10	1.5286	204	1852	2321	509
chili	2298	6.10	1.8544	3395	--	--	--
citizens	2299	6.10	1.5152	--	1655	1879	--
collection	2300	6.10	1.0738	1963	1331	1187	--
comprehend	2301	6.10	1.5940	--	--	--	4858
customers	2302	6.10	1.0926	2822	3513	1392	--
elected	2303	6.10	1.4178	--	2297	1527	--
electricity	2304	6.10	1.6194	--	4404	4177	--
enters	2305	6.10	1.2817	--	4737	--	--
essence	2306	6.10	1.1473	--	3357	--	4730
fab	2307	6.10	1.5152	2945	--	--	--
forthcoming	2308	6.10	1.0738	--	--	3871	--
forward	2309	6.10	0.8391	590	1029	1253	2058
guide	2310	6.10	1.1650	1322	1805	2121	1555
herself	2311	6.10	1.1112	3218	1022	2384	2491
increasingly	2312	6.10	1.3439	--	2456	2504	--
info	2313	6.10	1.2657	923	--	--	--
investments	2314	6.10	1.6690	--	--	2438	--
justification	2315	6.10	1.3439	--	4704	--	--
karaoke	2316	6.10	1.9086	4752	--	--	--
keeping	2317	6.10	1.1112	1599	1967	2052	1382
know	2318	6.10	1.3887	64	153	215	25
launched	2319	6.10	1.0351	3938	--	--	--
life's	2320	6.10	1.3887	--	--	--	--
madame	2321	6.10	1.6320	--	4345	--	--
markets	2322	6.10	1.1650	3822	2337	548	--
moments	2323	6.10	1.1112	2767	3124	2846	1848
nike	2324	6.10	1.3887	4828	--	--	--
november	2325	6.10	1.3439	2374	1215	520	--
open	2326	6.10	1.3590	423	416	340	320
oscar	2327	6.10	1.7757	3638	--	4282	--
owner	2328	6.10	1.5419	2926	2583	1165	--
practically	2329	6.10	1.2330	--	2880	--	--
precise	2330	6.10	1.5551	--	3549	--	--
release	2331	6.10	1.2330	1248	2255	1488	1681
romans	2332	6.10	1.2657	--	4682	--	--
security	2333	6.10	1.6320	1556	945	469	3301
shade	2334	6.10	1.6812	--	--	--	2059
shoulders	2335	6.10	1.2164	--	3678	--	2511
soap	2336	6.10	1.0738	3955	--	--	4885
springfield	2337	6.10	1.2495	--	--	4733	--
start	2338	6.10	1.5419	275	1129	615	271
telecommunications	2339	6.10	1.7053	--	--	3747	--
tomorrow's	2340	6.10	1.1650	--	--	--	--
trinity	2341	6.10	1.4880	--	--	4012	--
western	2342	6.10	1.3590	3704	729	1031	4043
window	2343	6.10	1.4463	924	1539	2883	686
woof	2344	6.10	1.6444	--	--	--	4558
yay	2345	6.10	1.9717	492	--	--	3182
roam	2346	6.09	1.3646	--	--	--	2307
dawning	2347	6.08	1.4415	--	--	--	4937
choir	2348	6.08	1.8009	--	--	--	3725
crops	2349	6.08	1.6052	--	3667	--	--
elvis	2350	6.08	1.9878	--	--	--	3361
significance	2351	6.08	1.2721	--	1728	--	--
throne	2352	6.08	2.1099	--	3576	--	2401
velocity	2353	6.08	1.0376	--	2448	--	--
acquainted	2354	6.08	1.5497	--	4927	--	--
ahead	2355	6.08	1.3679	1263	2543	1266	886
alright	2356	6.08	1.3068	1455	--	--	362
audiences	2357	6.08	1.0467	--	--	4237	--
ball	2358	6.08	1.2262	1232	2492	1512	854
belief	2359	6.08	1.4405	--	1505	4370	3623
bff	2360	6.08	1.6015	3774	--	--	--
boat	2361	6.08	1.4824	2708	2218	2879	1626
boots	2362	6.08	1.3679	2301	--	--	1693
california	2363	6.08	1.5097	1805	1431	635	1663
centuries	2364	6.08	1.3377	--	2129	--	--
cheaper	2365	6.08	1.7594	4805	--	--	--
clue	2366	6.08	1.1753	3648	--	--	2057
coat	2367	6.08	1.2428	3371	3707	--	2045
consensus	2368	6.08	1.1753	--	--	4992	--
contact	2369	6.08	0.9864	1842	1160	2041	3887
deserved	2370	6.08	1.4961	4982	--	--	--
drive	2371	6.08	1.5232	555	1815	1122	575
facebook	2372	6.08	1.9361	486	--	--	--
freelance	2373	6.08	1.4405	--	--	4017	--
greek	2374	6.08	1.2591	4184	1424	3972	--
grown	2375	6.08	1.2428	2372	2193	3090	1205
help	2376	6.08	1.4686	230	391	337	305
housing	2377	6.08	1.4405	4795	2359	993	--
instant	2378	6.08	1.1220	2779	3801	--	4302
integrated	2379	6.08	1.3068	--	3577	--	--
introduction	2380	6.08	1.0069	--	1088	4740	--
legit	2381	6.08	1.1753	4483	--	--	--
ma	2382	6.08	2.0488	778	2088	1384	633
message	2383	6.08	1.1220	983	1667	1340	1240
negotiate	2384	6.08	1.2752	--	--	4211	--
neighbor	2385	6.08	1.3827	4036	--	4349	--
neighborhoods	2386	6.08	1.4686	--	--	3992	--
numerous	2387	6.08	1.1925	--	1365	2616	--
our	2388	6.08	1.0660	118	74	73	106
oven	2389	6.08	1.3679	3690	--	--	--
picked	2390	6.08	1.2095	1754	3495	3271	2006
reached	2391	6.08	1.2591	4191	864	1137	2204
recognize	2392	6.08	1.4119	4898	2373	2938	2061
recognized	2393	6.08	1.3068	--	1610	3350	--
rider	2394	6.08	1.4263	--	--	--	2944
shows	2395	6.08	1.0467	792	701	931	1421
significantly	2396	6.08	0.9655	--	2718	4428	--
specialist	2397	6.08	1.5365	--	--	3273	--
suggestions	2398	6.08	1.1400	2162	4004	--	--
superior	2399	6.08	1.5232	3336	1760	4257	--
tempo	2400	6.08	1.3068	--	--	--	3073
tourists	2401	6.08	1.5097	--	--	4713	--
ups	2402	6.08	1.6517	2834	--	--	3965
validity	2403	6.08	1.1578	--	3907	--	--
vehicle	2404	6.08	1.4546	2149	3894	3148	--
votes	2405	6.08	1.5758	4000	4343	2095	--
theories	2406	6.06	1.4507	--	2261	--	--
associations	2407	6.06	1.5733	--	3161	--	--
attachment	2408	6.06	1.5194	--	4270	--	--
fluid	2409	6.06	1.2317	--	2050	--	--
shells	2410	6.06	1.5057	--	--	--	3855
1970s	2411	6.06	1.4486	--	4679	--	--
adults	2412	6.06	1.3001	4648	2782	2433	--
advocacy	2413	6.06	1.2521	--	--	4707	--
bella	2414	6.06	1.2191	4291	--	--	3460
brazilian	2415	6.06	1.4486	4069	--	--	--
bueno	2416	6.06	1.5572	3321	--	--	--
certain	2417	6.06	1.4626	1905	252	917	1713
certainly	2418	6.06	1.3463	2982	827	1380	--
combinations	2419	6.06	1.2357	--	4948	--	--
composed	2420	6.06	1.2521	--	2040	--	--
composition	2421	6.06	1.1851	--	1783	--	--
couch	2422	6.06	1.2022	2013	--	--	3451
created	2423	6.06	1.6088	2105	1041	1118	2699
creek	2424	6.06	1.4902	4837	3853	--	--
dimes	2425	6.06	1.2191	--	--	--	4134
distinct	2426	6.06	1.2357	--	1828	--	--
equal	2427	6.06	1.9526	--	767	2812	4138
facts	2428	6.06	1.0956	3668	1202	3618	2578
flight	2429	6.06	1.8340	1173	2716	1632	1827
gaze	2430	6.06	1.4902	--	--	--	2947
goodman	2431	6.06	1.1323	--	--	4008	--
harbor	2432	6.06	1.4486	--	--	2252	--
hey	2433	6.06	1.6340	241	--	--	148
historian	2434	6.06	1.4626	--	4623	3632	--
host	2435	6.06	1.3614	2259	2616	2185	4810
icon	2436	6.06	1.2683	3317	--	--	--
influences	2437	6.06	1.2191	--	3274	--	--
instruments	2438	6.06	1.7072	--	2628	4261	--
landmark	2439	6.06	1.0184	--	--	4918	--
large	2440	6.06	1.2683	1618	179	508	2893
latest	2441	6.06	1.3614	724	4583	473	3957
leads	2442	6.06	1.0956	2467	1968	2856	2149
legs	2443	6.06	1.3001	2044	2674	--	1393
liverpool	2444	6.06	1.5572	3989	--	--	--
magazines	2445	6.06	1.4486	--	--	3798	4355
membership	2446	6.06	1.0184	--	3091	3654	--
muscle	2447	6.06	1.3311	4559	1994	--	4263
nation	2448	6.06	1.5039	2238	939	537	1556
outlets	2449	6.06	1.0382	--	--	2871	--
overseas	2450	6.06	1.5308	--	--	3683	--
peanut	2451	6.06	1.3311	2257	--	--	--
personal	2452	6.06	1.2191	1153	526	676	3037
photoshop	2453	6.06	1.5308	3156	--	--	--
preparation	2454	6.06	1.3614	--	2073	--	--
quantities	2455	6.06	1.3001	--	3158	--	--
racing	2456	6.06	1.7427	3263	--	1014	3613
reflection	2457	6.06	1.3911	--	3009	--	2455
representation	2458	6.06	1.2843	--	1984	--	--
respective	2459	6.06	1.3157	--	3727	--	--
see	2460	6.06	1.0577	78	81	243	42
servings	2461	6.06	1.4057	--	--	3199	--
shoes	2462	6.06	1.5440	1172	4347	4120	753
slim	2463	6.06	1.4902	4851	--	--	2421
sports	2464	6.06	2.2352	1224	4074	213	--
starring	2465	6.06	1.3001	--	--	4176	--
straight	2466	6.06	1.0577	1107	1748	1823	477
talk	2467	6.06	1.0577	340	986	763	249
towns	2468	6.06	1.1502	--	2219	2106	--
updated	2469	6.06	1.2357	1360	--	--	--
wood	2470	6.06	1.2521	2859	1329	2149	1872
solving	2471	6.04	1.7377	--	4762	--	--
bridges	2472	6.04	1.5133	--	--	--	3030
climbing	2473	6.04	1.3838	--	--	--	3441
geographical	2474	6.04	1.4572	--	4731	--	--
skirt	2475	6.04	2.0712	--	--	--	3735
1960s	2476	6.04	1.7492	--	4882	--	--
academy	2477	6.04	1.3395	4406	3207	1389	--
accompanying	2478	6.04	1.4422	--	--	4736	--
acquired	2479	6.04	1.5113	--	2162	1661	--
acting	2480	6.04	1.5113	2266	2122	2065	1785
alumni	2481	6.04	1.0294	--	--	4555	--
america's	2482	6.04	1.4563	--	--	--	--
approaches	2483	6.04	1.3087	--	2384	--	--
bass	2484	6.04	1.6898	3579	--	3205	1737
beginning	2485	6.04	1.1599	1957	682	1091	1338
bringing	2486	6.04	1.1421	2225	2531	2772	1897
campus	2487	6.04	1.6157	2449	--	2501	--
casino	2488	6.04	2.0400	2277	--	3850	--
choices	2489	6.04	1.4422	3873	4384	2953	3933
contributed	2490	6.04	1.2115	--	3271	3136	--
exact	2491	6.04	1.2282	4074	2657	--	--
expand	2492	6.04	1.1421	--	--	2965	--
express	2493	6.04	0.9026	2515	1691	1467	3362
fave	2494	6.04	1.4702	2324	--	--	--
feliz	2495	6.04	1.4841	3999	--	--	3276
folks	2496	6.04	1.3547	1094	--	--	1218
fund	2497	6.04	1.1241	3588	2449	482	--
furniture	2498	6.04	1.1599	3959	4393	3052	--
groove	2499	6.04	1.2115	--	--	--	1290
hair	2500	6.04	1.3991	430	1323	2851	528
hint	2501	6.04	1.5903	4749	--	--	--
installed	2502	6.04	1.0294	4066	--	4792	--
interactive	2503	6.04	1.3845	4469	--	--	--
kitchen	2504	6.04	1.6898	1489	3299	1543	1959
melbourne	2505	6.04	1.4280	4764	--	--	--
mind	2506	6.04	1.2771	270	303	1114	126
numbers	2507	6.04	1.1421	2427	991	1507	2576
perspective	2508	6.04	1.0294	4670	1990	4357	--
points	2509	6.04	1.4702	1508	675	442	3591
prevention	2510	6.04	1.2282	--	3870	4676	--
professor	2511	6.04	1.4563	4563	1400	321	--
prospective	2512	6.04	1.2115	--	--	4540	--
prospects	2513	6.04	1.0683	--	--	4150	--
purple	2514	6.04	1.5248	2196	--	--	2225
purpose	2515	6.04	1.1599	2904	543	2862	3188
replied	2516	6.04	0.9681	4493	1768	3389	--
sauce	2517	6.04	1.3991	2516	--	3676	--
signing	2518	6.04	1.4841	3091	--	4586	--
sofa	2519	6.04	1.3547	4929	--	--	--
supplies	2520	6.04	1.3991	4214	2700	3583	--
tops	2521	6.04	1.0872	4753	--	--	4678
transport	2522	6.04	1.2930	--	2074	--	--
union	2523	6.04	1.3991	2744	585	378	4165
visible	2524	6.04	0.8797	--	2326	4964	--
vocal	2525	6.04	1.5513	--	--	4647	4931
washington	2526	6.04	1.2115	1697	859	174	--
words	2527	6.04	1.1945	687	302	1164	251
xp	2528	6.04	1.5113	3022	--	--	--
carriage	2529	6.02	1.2289	--	4764	--	--
beings	2530	6.02	1.2498	--	2516	--	--
colored	2531	6.02	1.7379	--	3839	--	--
considerations	2532	6.02	1.4067	--	2696	--	--
nearest	2533	6.02	1.2498	--	4902	--	--
porch	2534	6.02	1.6006	--	--	--	2794
relate	2535	6.02	1.5206	--	4051	--	3583
seventeenth	2536	6.02	1.1813	--	4697	--	--
vibe	2537	6.02	1.4789	--	--	--	2457
1980's	2538	6.02	1.7437	--	--	--	--
acres	2539	6.02	1.3169	--	3547	3682	--
aircraft	2540	6.02	1.4068	--	3796	2657	--
amen	2541	6.02	1.8789	2846	--	--	4085
basket	2542	6.02	1.0784	2907	--	--	--
blog	2543	6.02	1.4068	231	--	--	--
cards	2544	6.02	1.3013	1305	3875	2592	1997
celebrity	2545	6.02	1.7082	2092	--	--	--
christians	2546	6.02	2.0151	--	2790	--	--
concepts	2547	6.02	1.2856	--	2161	--	--
content	2548	6.02	1.6224	1745	1021	4035	3987
creates	2549	6.02	1.4356	--	4590	--	--
delivery	2550	6.02	1.4356	2847	3024	2580	--
developing	2551	6.02	1.0971	--	1628	2522	--
doll	2552	6.02	1.9430	2430	--	--	2642
download	2553	6.02	1.3476	824	--	--	--
eggs	2554	6.02	1.9948	2348	3621	--	4786
engineers	2555	6.02	1.1337	--	4116	4235	--
essential	2556	6.02	0.8919	4742	1079	3616	--
fixed	2557	6.02	1.0593	2050	1163	--	4088
float	2558	6.02	1.4068	--	--	--	2258
fridge	2559	6.02	1.1156	3621	--	--	--
fund-raising	2560	6.02	1.7437	--	--	--	--
inn	2561	6.02	1.2370	4703	--	--	--
jam	2562	6.02	2.0252	1856	--	--	1419
japanese	2563	6.02	1.5713	2172	1264	1005	--
male	2564	6.02	1.3626	2564	1280	3016	3108
monetary	2565	6.02	1.3923	--	4322	4656	--
native	2566	6.02	1.4068	--	1269	2406	--
newspapers	2567	6.02	1.4637	--	3368	2798	--
objectives	2568	6.02	1.2370	--	2894	--	--
pregnancy	2569	6.02	2.2451	--	3622	--	--
presence	2570	6.02	1.0593	4875	763	1928	2627
production	2571	6.02	1.2036	3214	461	569	--
programs	2572	6.02	1.6349	3849	1232	695	--
pub	2573	6.02	1.6962	2841	--	--	--
quick	2574	6.02	1.6349	576	2592	2563	857
rare	2575	6.02	1.7201	2899	2120	2495	3508
records	2576	6.02	1.2856	2559	1434	1061	1940
retire	2577	6.02	1.8012	--	--	4863	--
simple	2578	6.02	1.4637	1062	623	1943	860
sophisticated	2579	6.02	1.7553	--	--	4179	--
teams	2580	6.02	1.1692	2746	--	1368	--
totally	2581	6.02	1.1156	565	3457	3942	3424
try	2582	6.02	0.9366	238	1017	769	151
unwind	2583	6.02	1.8460	--	--	--	4458
voting	2584	6.02	1.3775	2877	--	2405	--
walk	2585	6.02	1.5451	591	1795	1776	212
will	2586	6.02	1.3013	49	49	29	50
windows	2587	6.02	1.3923	1074	2280	2416	1816
wondering	2588	6.02	1.3476	852	--	--	1236
writes	2589	6.02	1.3775	--	2868	1446	--
xoxo	2590	6.02	1.7082	1871	--	--	--
rains	2591	6.01	1.8722	--	--	--	2663
1990's	2592	6.00	1.5779	--	--	--	--
act	2593	6.00	1.2936	1119	292	905	671
adapted	2594	6.00	1.4142	--	3561	--	--
alliance	2595	6.00	1.6537	--	3227	2465	--
allow	2596	6.00	1.4708	2622	1157	1085	3135
applicable	2597	6.00	1.0302	--	3829	--	--
archives	2598	6.00	1.4425	--	4712	--	--
attend	2599	6.00	0.9689	3178	3180	2667	--
attending	2600	6.00	1.1066	4246	--	4225	--
automatic	2601	6.00	1.4732	--	4641	--	2993
automatically	2602	6.00	1.5584	--	4966	--	--
avatar	2603	6.00	1.6288	1193	--	--	--
beans	2604	6.00	1.6537	3168	--	--	4537
beliefs	2605	6.00	1.5138	--	3068	--	--
bien	2606	6.00	1.4428	3059	--	--	1239
biggest	2607	6.00	1.3248	1225	--	1583	2480
brew	2608	6.00	1.6330	--	--	--	4408
brook	2609	6.00	1.6413	--	--	3539	--
cambridge	2610	6.00	1.4846	--	1547	2226	--
concentrations	2611	6.00	1.2882	--	3837	--	--
conscience	2612	6.00	1.3401	--	3350	--	2590
continent	2613	6.00	1.2289	--	3914	--	--
crimson	2614	6.00	1.5138	--	--	--	4237
eighteenth	2615	6.00	1.4142	--	3360	--	--
exactly	2616	6.00	1.7143	1157	1574	2352	1611
extend	2617	6.00	0.9035	--	3071	939	--
favor	2618	6.00	2.0603	619	2425	2179	2533
finale	2619	6.00	1.6162	4007	--	--	--
find	2620	6.00	1.5779	214	240	419	129
fireplace	2621	6.00	1.8844	--	--	3681	--
fixing	2622	6.00	1.0690	4458	--	--	--
glance	2623	6.00	1.1780	--	4368	--	3106
global	2624	6.00	1.4846	1495	2191	1560	--
ha	2625	6.00	1.5649	411	3781	--	434
hands	2626	6.00	1.4846	977	510	1542	265
heating	2627	6.00	1.5779	--	4451	--	--
indeed	2628	6.00	1.1952	1714	469	1360	2896
integral	2629	6.00	1.3093	--	4699	--	--
itunes	2630	6.00	1.8952	1145	--	--	--
japan	2631	6.00	1.3093	2433	1481	982	4945
jenny	2632	6.00	1.6811	--	--	--	4351
king's	2633	6.00	1.8626	--	2652	--	--
lawn	2634	6.00	1.2289	3868	--	4398	4020
lighting	2635	6.00	1.4428	4756	--	2353	--
likewise	2636	6.00	1.2454	--	2816	--	--
lmfao	2637	6.00	2.1285	1001	--	--	--
make	2638	6.00	0.9897	86	127	127	61
meaning	2639	6.00	1.0498	2640	747	2844	1462
mega	2640	6.00	1.6413	3985	--	--	--
metals	2641	6.00	1.3540	--	4125	--	--
mucho	2642	6.00	1.2617	3828	--	--	3016
nations	2643	6.00	1.5518	--	1011	681	4204
network	2644	6.00	1.2778	991	1536	1136	--
olive	2645	6.00	1.1429	4172	--	--	--
opened	2646	6.00	1.2289	2462	1299	1312	1632
oregon	2647	6.00	1.1780	4520	--	4439	--
owns	2648	6.00	1.2936	--	--	2063	--
participants	2649	6.00	1.0302	--	3415	3847	--
pilot	2650	6.00	1.0690	3948	4983	3377	--
principle	2651	6.00	1.4846	--	818	3855	--
religion	2652	6.00	1.8295	3865	773	3056	2360
result	2653	6.00	1.1606	2961	360	888	--
service	2654	6.00	1.1606	710	354	150	3671
sights	2655	6.00	1.4983	--	--	--	3502
sites	2656	6.00	1.1606	1782	2198	1885	--
sponsor	2657	6.00	1.4142	--	--	4896	--
started	2658	6.00	1.0690	560	1057	947	572
stereo	2659	6.00	1.2936	--	--	--	3145
stores	2660	6.00	0.9689	2630	3589	999	--
successor	2661	6.00	1.4428	--	--	4616	--
survive	2662	6.00	1.7957	3209	4197	2973	977
surviving	2663	6.00	1.7496	--	--	2199	--
today's	2664	6.00	0.9897	--	--	--	--
tuned	2665	6.00	0.9689	3629	--	--	--
virgin	2666	6.00	1.5779	2189	--	--	3250
vista	2667	6.00	1.3851	3577	--	--	--
walked	2668	6.00	0.9897	1825	1945	2684	716
accidentally	9180	3.98	1.2370	4580	--	--	--
avoided	9181	3.98	1.5185	--	3874	--	--
bite	9182	3.98	1.7201	2625	--	--	1318
breaking	9183	3.98	1.4913	1279	3334	3580	851
demands	9184	3.98	1.3169	--	1864	3130	--
diagnosis	9185	3.98	1.8897	--	2200	--	--
fled	9186	3.98	1.1692	--	--	4623	--
hardly	9187	3.98	1.2534	3583	1423	3057	1865
humidity	9188	3.98	1.6962	1928	--	--	--
isnt	9189	3.98	1.2696	1911	--	--	--
old	9190	3.98	1.7553	212	152	279	188
punks	9191	3.98	1.9742	--	--	--	3839
terminal	9192	3.98	2.0353	--	3878	4355	--
ruins	9193	3.98	1.7617	--	--	--	4822
cracked	9194	3.98	1.9295	--	--	--	3403
slam	9195	3.98	1.6351	--	--	--	2716
argh	9196	3.96	1.4280	3185	--	--	--
bang	9197	3.96	1.4841	2086	--	--	793
bye	9198	3.96	1.4978	1233	--	--	885
closing	9199	3.96	1.0872	2661	4275	1799	2292
dagger	9200	3.96	1.3242	--	--	4460	--
expense	9201	3.96	1.2447	--	2672	3198	--
fists	9202	3.96	1.6532	--	--	--	4101
iraqi	9203	3.96	1.3991	--	--	2113	--
loose	9204	3.96	1.6532	2766	3423	--	930
minus	9205	3.96	1.4978	4636	--	--	--
slugs	9206	3.96	1.6408	--	--	--	3517
strike	9207	3.96	1.3547	3697	2521	1641	1912
tough	9208	3.96	1.4136	1515	--	1801	1176
trial	9209	3.96	1.6898	2591	1559	832	4278
unclear	9210	3.96	1.4280	--	--	4018	--
killa	9211	3.96	1.9045	--	--	--	2130
skull	9212	3.96	1.6325	--	--	--	3645
charges	9213	3.94	1.5308	4033	2765	590	--
darker	9214	3.94	1.8996	--	--	--	4023
erroneously	9215	3.94	1.5174	--	--	4952	--
mess	9216	3.94	1.5703	1482	--	--	893
pakistan	9217	3.94	1.1502	4106	4845	3427	--
reluctant	9218	3.94	1.3763	--	--	--	--
slumdog	9219	3.94	1.7775	4240	--	--	--
strapped	9220	3.94	1.5440	--	--	--	2722
dizzy	9221	3.94	1.7249	--	--	--	3346
executed	9222	3.94	2.2023	--	3895	--	--
honky	9223	3.94	2.0567	--	--	--	4056
homework	9224	3.92	1.8165	1168	--	--	--
nixon	9225	3.92	1.7361	--	--	4250	--
omitted	9226	3.92	1.2095	--	--	1802	--
stained	9227	3.92	1.8277	--	--	--	3958
ughh	9228	3.92	1.3068	4089	--	--	--
jaded	9229	3.92	1.6563	--	--	--	4818
dusty	9230	3.92	1.6990	--	--	--	3742
absent	9231	3.90	1.2657	--	3580	--	--
alarm	9232	3.90	1.6568	2113	--	--	3414
artificial	9233	3.90	1.5682	--	3395	--	--
defendant	9234	3.90	1.6320	--	3841	4563	--
dim	9235	3.90	1.3439	--	--	--	3052
doesnt	9236	3.90	1.3887	1457	--	--	--
impose	9237	3.90	1.1294	--	--	4406	--
iraq	9238	3.90	1.6568	3856	--	858	--
issues	9239	3.90	1.3740	1512	888	560	--
killas	9240	3.90	1.8434	--	--	--	4851
misses	9241	3.90	1.3740	4901	--	--	--
neediest	9242	3.90	1.5682	--	--	4309	--
nothing	9243	3.90	1.2817	352	288	714	140
opponent	9244	3.90	1.5419	--	--	4039	--
quit	9245	3.90	1.4604	1918	--	--	1177
slipping	9246	3.90	1.4463	--	--	--	2311
stop	9247	3.90	1.3439	286	1369	971	166
bald	9248	3.90	1.9284	--	--	--	4739
begged	9249	3.90	1.6739	--	--	--	4820
dropped	9250	3.88	1.0029	2054	2928	1608	1928
drunk	9251	3.88	2.2464	1006	--	--	1140
mortgage	9252	3.88	1.9445	3740	--	2837	--
nooo	9253	3.88	1.3797	4530	--	--	--
shout	9254	3.88	1.3797	1781	--	--	912
artillery	9255	3.88	1.5361	--	4811	--	--
goddamn	9256	3.88	2.1759	--	--	--	3213
rags	9257	3.88	1.5361	--	--	--	4574
restless	9258	3.88	1.7033	--	--	--	2101
uncertain	9259	3.88	1.1481	--	4295	--	--
fiends	9260	3.88	1.9199	--	--	--	3781
ass	9261	3.86	1.8627	283	--	--	311
farewell	9262	3.86	2.1286	--	--	--	3185
fuckin	9263	3.86	2.7405	1077	--	--	688
hang	9264	3.86	1.3250	1241	--	--	678
not	9265	3.86	1.2938	30	22	24	51
sanctions	9266	3.86	1.7844	--	--	3113	--
stopped	9267	3.86	1.2291	1674	1922	1931	1415
subjected	9268	3.86	1.3999	--	4480	--	--
tremble	9269	3.86	1.7263	--	--	--	4130
voodoo	9270	3.86	2.0405	--	--	--	3469
wouldnt	9271	3.86	1.1068	2888	--	--	--
slipped	9272	3.86	1.5811	--	--	--	2672
mold	9273	3.85	1.7982	--	--	--	4421
shiver	9274	3.85	1.4874	--	--	--	3559
allegations	9275	3.84	1.4479	--	--	3641	--
armed	9276	3.84	1.8556	--	2495	2559	4974
ended	9277	3.84	1.4479	1978	2529	748	2688
excuses	9278	3.84	1.5167	--	--	--	3776
gripe	9279	3.84	1.8666	3028	--	--	--
lawyer	9280	3.84	1.4194	--	4340	581	--
messed	9281	3.84	1.3149	3410	--	--	2812
none	9282	3.84	1.4896	1952	983	1567	963
offline	9283	3.84	1.0759	4560	--	--	--
pleaded	9284	3.84	1.3756	--	--	3127	--
rent	9285	3.84	1.4758	2253	3445	2867	2451
shouldn't	9286	3.84	0.8172	--	--	--	--
snatch	9287	3.84	1.6333	--	--	--	3723
ghosts	9288	3.84	1.9827	--	--	--	3008
hatin	9289	3.84	1.5458	--	--	--	4142
fragile	9290	3.83	1.3262	--	--	--	3317
baddest	9291	3.82	2.0172	--	--	--	4985
blood	9292	3.82	1.7922	1081	474	1827	368
creep	9293	3.82	1.6123	--	--	--	1923
dark	9294	3.82	1.4097	578	982	2335	378
darkness	9295	3.82	1.8702	--	2861	--	663
eliminate	9296	3.82	1.7460	--	--	3593	--
forgetting	9297	3.82	1.4097	--	--	--	4203
gang	9298	3.82	2.1824	3440	--	--	1720
hanging	9299	3.82	1.7225	1404	4766	--	1037
hardest	9300	3.82	1.6249	4282	--	--	2534
haven't	9301	3.82	1.2567	--	--	--	--
junk	9302	3.82	1.3354	3484	--	--	3912
loans	9303	3.82	1.2728	4831	3793	2000	--
oppose	9304	3.82	1.4384	--	--	4381	--
slip	9305	3.82	1.2887	4758	--	--	1031
sos	9306	3.82	1.7343	--	--	--	4691
thirst	9307	3.82	1.7225	--	--	--	3786
erased	9308	3.82	1.5093	--	--	--	4728
vain	9309	3.82	1.7874	--	3566	--	1599
fades	9310	3.81	1.0762	--	--	--	1917
aggressive	9311	3.80	1.5779	--	4819	3474	--
costs	9312	3.80	1.4428	3155	1112	688	--
critics	9313	3.80	1.6782	--	3378	1972	--
fire	9314	3.80	1.5779	441	676	837	273
fist	9315	3.80	1.2454	--	--	--	1964
interment	9316	3.80	1.8295	--	--	989	--
